CustomerID,Recency,Frequency,Monetary,AverageOrderValue,BasketSize,ProductDiversity,TotalQuantity,Cluster,Segment_Name,Alternative_Cluster,Alternative_Segment,Silhouette_Value_KMeans,Relative_Centroid_Margin,Combined_Boundary_Flag,Assignment_Confidence_Category,GMM_Component,Alternative_GMM_Component,Maximum_Probability,Second_Probability,Probability_Margin,Normalised_Entropy,Silhouette_Value_GMM,Combined_Ambiguous_Flag,Membership_Confidence_Category,Aligned_GMM_Cluster,Models_Agree_After_Alignment,Cross_Model_Uncertainty_Group,GMM_Segment_Name,GMM_Segment_Description,Primary_Objective,Recommended_Action,Primary_KPI,Operational_Priority,Primary_Operational_Model,Supporting_Analytical_Model
12758,117,2,2791.59,1395.8,1067.5,84,2135,4,High-Value Large-Order Buyers,2,High-Value Loyal Customers,0.2660829546349302,0.3922677568472528,False,Strong Assignment,1,2,0.9999997189187622,2.8089592796467066e-07,0.9999994380228342,2.810066896198721e-06,0.2129287831469239,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12759,52,3,1531.44,510.48,300.67,81,902,4,High-Value Large-Order Buyers,2,High-Value Loyal Customers,0.1083863874794416,0.3351900492812578,False,Moderate Assignment,2,0,0.9320773721016438,0.0391110779922993,0.8929662941093444,0.183000993584518,0.2651346505719907,False,Strong Membership,2,False,Flagged by Neither Model,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12762,8,2,1898.52,949.26,613.5,62,1227,4,High-Value Large-Order Buyers,2,High-Value Loyal Customers,0.2667223827587913,0.4858667461474923,False,Strong Assignment,1,2,0.9940616605096444,0.0058738222954075,0.988187838214237,0.0228144647706336,0.0118681755034663,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12763,138,2,494.08,247.04,158.0,16,316,1,Active Regular Customers,0,Dormant Occasional Customers,0.1228514909284207,0.2166048377113144,False,Moderate Assignment,0,3,0.9669653006603168,0.0317426788738177,0.935222621786499,0.0938258116749742,0.1441320352929971,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12764,317,1,1693.88,1693.88,386.0,45,386,4,High-Value Large-Order Buyers,0,Dormant Occasional Customers,0.1374569815026118,0.2123825573591642,False,Moderate Assignment,1,3,0.9999971623120516,2.8343924352889938e-06,0.9999943279196162,2.430004989402585e-05,-0.0607232606101012,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12766,4,7,6989.63,998.52,520.86,205,3646,2,High-Value Loyal Customers,4,High-Value Large-Order Buyers,0.2372129033814417,0.2965030000217168,False,Moderate Assignment,1,2,0.9652613543352694,0.0347386455663126,0.9305227087689568,0.0937262701702836,-0.1423797725217853,False,Strong Membership,4,False,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Retention,"VIP recognition, priority service and early-access retention benefits.",Revenue retention,Very High,K-Means K=5,GMM C5 Spherical
12769,239,1,1143.6,1143.6,356.0,32,356,4,High-Value Large-Order Buyers,0,Dormant Occasional Customers,0.1953039920146993,0.3347124812732331,False,Moderate Assignment,1,3,0.9980445082173618,0.0018786782392538,0.996165829978108,0.0089953984402154,-0.1138366480921792,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12770,211,1,1351.45,1351.45,743.0,12,743,4,High-Value Large-Order Buyers,0,Dormant Occasional Customers,0.3089708398758001,0.4361179236781928,False,Strong Assignment,1,3,0.9999998692947664,7.372470027998117e-08,0.999999795570066,1.4281821230921188e-06,0.1268768976185415,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12772,60,1,892.47,892.47,556.0,55,556,4,High-Value Large-Order Buyers,1,Active Regular Customers,0.4130446112765515,0.6958264655474486,False,Strong Assignment,1,0,0.9912919828690856,0.0085087275607524,0.9827832553083332,0.0316425292311337,0.0359095369374098,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12775,17,5,1386.04,277.21,175.4,47,877,1,Active Regular Customers,2,High-Value Loyal Customers,0.0277358337799533,0.0271781207611189,True,Boundary / Ambiguous Assignment,2,0,0.7750569021092836,0.2236444472768584,0.5514124548324251,0.3361970511025161,0.1768238603892428,False,Moderate Membership,2,False,K-Means Boundary Only,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12778,20,6,822.23,137.04,137.5,40,825,1,Active Regular Customers,2,High-Value Loyal Customers,0.2754775097193541,0.3877289663134143,False,Strong Assignment,0,2,0.962310924232536,0.0367241401062681,0.925586784126268,0.1028544357316942,0.093016421893973,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12779,38,8,3981.36,497.67,253.0,88,2024,2,High-Value Loyal Customers,4,High-Value Large-Order Buyers,0.4094580486410882,0.775692695700748,False,Strong Assignment,2,1,0.9970259717847209,0.0029703961469266,0.994055575637794,0.0126131047844265,0.5223005437609674,False,Strong Membership,2,True,Flagged by Neither Model,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Retention,"VIP recognition, priority service and early-access retention benefits.",Revenue retention,Very High,K-Means K=5,GMM C5 Spherical
12781,64,2,826.74,413.37,335.5,25,671,4,High-Value Large-Order Buyers,1,Active Regular Customers,0.1343551370673134,0.3983150012765873,False,Moderate Assignment,0,1,0.9817606747594932,0.0145907051304443,0.9671699696290488,0.0623097196029443,0.2127148412153198,False,Strong Membership,1,False,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12782,5,5,2330.92,466.18,217.2,81,1086,2,High-Value Loyal Customers,4,High-Value Large-Order Buyers,0.2904812177681624,0.4856168472345812,False,Strong Assignment,2,1,0.9973049487394864,0.0017545629458489,0.9955503857936376,0.0126624552052828,0.4485995037536431,False,Strong Membership,2,True,Flagged by Neither Model,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Retention,"VIP recognition, priority service and early-access retention benefits.",Revenue retention,Very High,K-Means K=5,GMM C5 Spherical
12783,2,6,2225.91,370.98,104.0,76,624,2,High-Value Loyal Customers,1,Active Regular Customers,0.1321052603141461,0.2371987194456185,False,Moderate Assignment,2,0,0.9777239898106408,0.0210276625204467,0.9566963272901942,0.0693295140322767,0.2825878918668319,False,Strong Membership,2,True,Flagged by Neither Model,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Retention,"VIP recognition, priority service and early-access retention benefits.",Revenue retention,Very High,K-Means K=5,GMM C5 Spherical
12784,9,2,532.82,266.41,140.0,54,280,1,Active Regular Customers,4,High-Value Large-Order Buyers,0.4588424842284888,0.7149325639611306,False,Strong Assignment,0,2,0.9998369025848404,9.24847382206702e-05,0.9997444178466196,0.0010807752766393,0.402990736271686,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12785,364,1,311.95,311.95,131.0,14,131,0,Dormant Occasional Customers,3,Low-Value Infrequent Customers,0.5259956389256966,0.670845800110163,False,Strong Assignment,3,4,0.999861309880112,0.0001376048202978,0.999723705059814,0.0008556511673741,0.5601523571645599,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12787,10,3,463.66,154.55,87.0,17,261,1,Active Regular Customers,3,Low-Value Infrequent Customers,0.4568463770516708,0.6147995708129688,False,Strong Assignment,0,4,0.992225070257949,0.0077580531567801,0.9844670171011688,0.0283511056424335,0.3754911819711876,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12789,65,1,91.85,91.85,4.0,4,4,3,Low-Value Infrequent Customers,0,Dormant Occasional Customers,0.3607131081487926,0.446797777995255,False,Strong Assignment,4,1,0.999999999999826,1.742947943546967e-13,0.9999999999996516,3.354050914531679e-12,0.3329272818953002,False,Strong Membership,3,True,Flagged by Neither Model,Low-Value Infrequent Customers,"Low-frequency customers with low spending, small baskets and limited product diversity.",Efficient nurture,Automated low-cost offers and product recommendations with controlled campaign spend.,Conversion rate,Low,K-Means K=5,GMM C5 Spherical
12790,192,1,324.92,324.92,166.0,21,166,0,Dormant Occasional Customers,1,Active Regular Customers,0.2828762420626167,0.5134116083494771,False,Strong Assignment,3,0,0.9457643813280352,0.0531204542457967,0.8926439270822384,0.1345096332227563,0.29119576935211,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12791,374,1,192.6,192.6,97.0,2,97,0,Dormant Occasional Customers,3,Low-Value Infrequent Customers,0.31309223395712,0.3381177002232113,False,Strong Assignment,3,4,0.7410616085757705,0.2589369678370251,0.4821246407387454,0.3553801234598277,0.2998742962885183,False,Moderate Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12792,257,1,400.54,400.54,217.0,25,217,0,Dormant Occasional Customers,4,High-Value Large-Order Buyers,0.4082786607641035,0.5812295706485048,False,Strong Assignment,3,0,0.9993053625898402,0.0005501265904805,0.9987552359993596,0.0038441205287564,0.4461153432390142,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12793,335,2,545.48,272.74,147.5,21,295,0,Dormant Occasional Customers,1,Active Regular Customers,0.4703545415298744,0.6464255504341215,False,Strong Assignment,3,4,0.9999157001080968,6.749400959452243e-05,0.9998482060985022,0.0005743011075075,0.5078028332406017,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12794,53,2,860.41,430.2,296.0,43,592,4,High-Value Large-Order Buyers,1,Active Regular Customers,0.1259731837904509,0.3776513034651665,False,Moderate Assignment,0,2,0.9716174831009106,0.0184817111608034,0.9531357719401072,0.0916146168864366,0.1637143091100477,False,Strong Membership,1,False,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12795,19,1,430.48,430.48,68.0,14,68,1,Active Regular Customers,0,Dormant Occasional Customers,0.2796715088152343,0.3421409738361909,False,Strong Assignment,0,4,0.93967977228182,0.0599784440791418,0.8797013282026782,0.1429218023387937,0.2836231008598175,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12797,366,1,254.03,254.03,118.0,13,118,0,Dormant Occasional Customers,3,Low-Value Infrequent Customers,0.517502253885586,0.645210050363758,False,Strong Assignment,3,4,0.9994933988977271,0.0005062045899102,0.9989871943078168,0.0027051199761012,0.5324763738594914,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12798,10,3,6977.04,2325.68,1752.0,6,5256,4,High-Value Large-Order Buyers,2,High-Value Loyal Customers,0.1631112771296262,0.2035563665084492,False,Moderate Assignment,1,2,1.0,3.188098980870316e-16,0.9999999999999996,8.58405934844036e-14,0.2082596467081958,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12802,187,1,427.58,427.58,314.0,25,314,0,Dormant Occasional Customers,4,High-Value Large-Order Buyers,0.0900956160339523,0.0512864194714969,True,Boundary / Ambiguous Assignment,3,0,0.6854549180502802,0.3013427483897991,0.3841121696604811,0.4215646818396125,0.1442220537764719,False,Moderate Membership,0,True,K-Means Boundary Only,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12808,37,3,483.65,161.22,62.67,27,188,1,Active Regular Customers,3,Low-Value Infrequent Customers,0.4180713643854993,0.552284886839112,False,Strong Assignment,0,4,0.975982740221388,0.024001197537662,0.951981542683726,0.0704764745017998,0.3233630196492586,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12809,178,1,489.31,489.31,220.0,25,220,0,Dormant Occasional Customers,4,High-Value Large-Order Buyers,0.1450097275168786,0.1554444705184075,False,Moderate Assignment,3,0,0.6256207247185119,0.3687012156607801,0.2569195090577318,0.4299034453630245,0.1329060694918819,False,Moderate Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12811,261,3,514.85,171.62,76.67,27,230,0,Dormant Occasional Customers,1,Active Regular Customers,0.3168858264915027,0.4805593102757065,False,Strong Assignment,3,4,0.9761329667004532,0.0219205936585101,0.9542123730419432,0.0742989565389216,0.3337853405921573,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12812,45,1,229.64,229.64,164.0,15,164,1,Active Regular Customers,0,Dormant Occasional Customers,0.3476034374606345,0.476137648417427,False,Strong Assignment,0,4,0.9964139926032785,0.0034677551794847,0.9929462374237936,0.0151310873013991,0.3586528649635405,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12814,102,1,125.92,125.92,49.0,2,49,3,Low-Value Infrequent Customers,0,Dormant Occasional Customers,0.3412999254369465,0.6385712803575768,False,Strong Assignment,4,0,0.9999990757756282,5.329468026831391e-07,0.9999985428288256,8.965663660420649e-06,0.3395008279733357,False,Strong Membership,3,True,Flagged by Neither Model,Low-Value Infrequent Customers,"Low-frequency customers with low spending, small baskets and limited product diversity.",Efficient nurture,Automated low-cost offers and product recommendations with controlled campaign spend.,Conversion rate,Low,K-Means K=5,GMM C5 Spherical
12815,148,2,1063.46,531.73,189.5,38,379,4,High-Value Large-Order Buyers,1,Active Regular Customers,0.0906468789228163,0.2671016354336836,False,Moderate Assignment,0,1,0.9673082927027404,0.0245499366283998,0.9427583560743406,0.1030272532785847,0.1613522096097403,False,Strong Membership,1,False,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12816,96,2,572.2,286.1,64.0,27,128,1,Active Regular Customers,0,Dormant Occasional Customers,0.270143450395447,0.4132780267029997,False,Strong Assignment,0,4,0.9864671622447604,0.012264163330333,0.9742029989144274,0.0472626889782622,0.2574381322733706,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12817,281,1,166.04000000000002,166.04,53.0,4,53,3,Low-Value Infrequent Customers,0,Dormant Occasional Customers,-0.1040189308798759,0.0321795284780208,True,Boundary / Ambiguous Assignment,4,3,0.941721076451628,0.0582788291908945,0.8834422472607334,0.138064870586134,-0.0729517385592359,False,Strong Membership,3,True,K-Means Boundary Only,Low-Value Infrequent Customers,"Low-frequency customers with low spending, small baskets and limited product diversity.",Efficient nurture,Automated low-cost offers and product recommendations with controlled campaign spend.,Conversion rate,Low,K-Means K=5,GMM C5 Spherical
12818,262,1,1542.08,1542.08,929.0,14,929,4,High-Value Large-Order Buyers,0,Dormant Occasional Customers,0.2657660983722485,0.358806524043296,False,Strong Assignment,1,3,0.9999999977384046,2.1583491236287763e-09,0.9999999955800556,2.968361932146592e-08,0.1240788548499483,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12820,3,4,942.34,235.58,180.5,55,722,1,Active Regular Customers,2,High-Value Loyal Customers,0.2166928533891655,0.3471524842666775,False,Moderate Assignment,0,2,0.7918469894298072,0.2073209302635731,0.5845260591662341,0.3211959126226536,0.0199868763562578,False,Moderate Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12821,214,1,92.72,92.72,70.0,6,70,3,Low-Value Infrequent Customers,0,Dormant Occasional Customers,0.1390800591493387,0.4396740601711385,False,Moderate Assignment,4,3,0.9988880304930214,0.001111615783744,0.9977764147092774,0.0053918177697718,0.1711063861110271,False,Strong Membership,3,True,Flagged by Neither Model,Low-Value Infrequent Customers,"Low-frequency customers with low spending, small baskets and limited product diversity.",Efficient nurture,Automated low-cost offers and product recommendations with controlled campaign spend.,Conversion rate,Low,K-Means K=5,GMM C5 Spherical
12822,71,2,948.88,474.44,275.0,41,550,4,High-Value Large-Order Buyers,1,Active Regular Customers,0.1663627984970494,0.4706880580797807,False,Moderate Assignment,0,2,0.970231050720218,0.0156500271698964,0.9545810235503216,0.0960497279341182,0.1655647056934539,False,Strong Membership,1,False,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12823,75,5,1759.5,351.9,46.0,1,230,1,Active Regular Customers,3,Low-Value Infrequent Customers,0.1232948170989022,0.1269117119072147,False,Moderate Assignment,4,1,0.9760487260171532,0.0173559454120231,0.95869278060513,0.0790019777599503,-0.1151412635850393,False,Strong Membership,3,False,Flagged by Neither Model,Low-Value Infrequent Customers,"Low-frequency customers with low spending, small baskets and limited product diversity.",Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12824,60,1,397.12,397.12,232.0,25,232,1,Active Regular Customers,4,High-Value Large-Order Buyers,0.2077987902062973,0.2618692407345452,False,Moderate Assignment,0,1,0.9995050515087474,0.0003933820470499,0.9991116694616974,0.0028479875187866,0.384655327813461,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12826,3,7,1474.72,210.67,151.14,58,1058,2,High-Value Loyal Customers,1,Active Regular Customers,0.0699082069004019,0.1355274973733885,False,Moderate Assignment,2,0,0.9555987709972302,0.0436888531533838,0.9119099178438465,0.1151602425914418,0.2596462042971939,False,Strong Membership,2,True,Flagged by Neither Model,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Retention,"VIP recognition, priority service and early-access retention benefits.",Revenue retention,Very High,K-Means K=5,GMM C5 Spherical
12827,6,3,430.15,143.38,65.67,19,197,1,Active Regular Customers,3,Low-Value Infrequent Customers,0.3708489937933891,0.4706245636729522,False,Strong Assignment,0,4,0.9423888167355584,0.0575947525019711,0.8847940642335873,0.1370014856106133,0.2748977300481506,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12828,3,6,1018.71,169.78,82.33,46,494,1,Active Regular Customers,2,High-Value Loyal Customers,0.3119166761717049,0.4319316253299067,False,Strong Assignment,0,2,0.9781917794893504,0.0209137737327415,0.9572780057566088,0.0679397788578815,0.1231263049102006,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12829,337,2,293.0,146.5,188.0,9,376,0,Dormant Occasional Customers,1,Active Regular Customers,0.4325719241995482,0.5604890052752458,False,Strong Assignment,3,4,0.997533007497091,0.0024571612639618,0.9950758462331292,0.0107766023580416,0.4475714901594914,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12830,38,6,6814.64,1135.77,1641.33,13,9848,4,High-Value Large-Order Buyers,2,High-Value Loyal Customers,0.065684890014194,0.108071067761335,False,Moderate Assignment,1,2,0.9999999997572466,2.42752852789201e-10,0.9999999995144938,3.490135800082981e-09,0.1488252638677528,False,Strong Membership,4,True,Flagged by Neither Model,Elite High-Value Customers,"Very high-value customers combining large orders, high quantities and strong purchase frequency.",Protect order value,"Order-value incentives, replenishment reminders and priority support for large purchases.",Average order value,Very High,K-Means K=5,GMM C5 Spherical
12831,262,1,215.05,215.05,135.0,9,135,0,Dormant Occasional Customers,3,Low-Value Infrequent Customers,0.4895395622012157,0.7533224823572254,False,Strong Assignment,3,4,0.996427166064624,0.0035457737631247,0.9928813923014992,0.0148248504899836,0.4926591179102607,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12832,32,2,383.03,191.52,97.5,27,195,1,Active Regular Customers,0,Dormant Occasional Customers,0.4883028324750909,0.755091771092053,False,Strong Assignment,0,4,0.998188613419414,0.0018003614742337,0.99638825194518,0.0082766525451574,0.4554094563277772,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
12833,145,1,417.38,417.38,156.0,24,156,0,Dormant Occasional Customers,1,Active Regular Customers,0.0226912447129224,0.0670933455349964,True,Boundary / Ambiguous Assignment,0,3,0.8205348792876059,0.1777036174519556,0.6428312618356502,0.2992219387397998,0.0031482783565646,False,Strong Membership,1,False,K-Means Boundary Only,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12834,283,1,312.38,312.38,110.0,18,110,0,Dormant Occasional Customers,1,Active Regular Customers,0.5092344528928846,0.7987946898188443,False,Strong Assignment,3,4,0.9995426897844916,0.0004452434997931,0.9990974462846984,0.0025061275044558,0.5420690575520651,False,Strong Membership,0,True,Flagged by Neither Model,Dormant Occasional Customers,Long-inactive customers with few purchases and limited total value.,Reactivation,Low-cost win-back communication with time-limited personalised incentives.,Reactivation rate,Medium,K-Means K=5,GMM C5 Spherical
12836,59,4,2610.36,652.59,265.5,148,1062,2,High-Value Loyal Customers,4,High-Value Large-Order Buyers,0.1250723736178423,0.1644039414262597,False,Moderate Assignment,2,1,0.9724284792725704,0.0273567002829676,0.9450717789896028,0.0791912010703182,0.3959351288020367,False,Strong Membership,2,True,Flagged by Neither Model,High-Value Loyal Customers,"Recent, frequent and high-value customers with broad product engagement.",Retention,"VIP recognition, priority service and early-access retention benefits.",Revenue retention,Very High,K-Means K=5,GMM C5 Spherical
12837,173,1,134.1,134.1,24.0,12,24,3,Low-Value Infrequent Customers,0,Dormant Occasional Customers,0.3097723645697831,0.6356321294052799,False,Strong Assignment,4,3,0.9999981443119182,1.83650299873876e-06,0.9999963078089196,1.6438449386323967e-05,0.3010350281713886,False,Strong Membership,3,True,Flagged by Neither Model,Low-Value Infrequent Customers,"Low-frequency customers with low spending, small baskets and limited product diversity.",Efficient nurture,Automated low-cost offers and product recommendations with controlled campaign spend.,Conversion rate,Low,K-Means K=5,GMM C5 Spherical
12838,34,2,671.95,335.98,177.5,115,355,1,Active Regular Customers,4,High-Value Large-Order Buyers,0.2410535689403229,0.3287530772917713,False,Moderate Assignment,0,2,0.9888845953033888,0.0100708754145063,0.9788137198888824,0.040110024119439,0.1930838828478792,False,Strong Membership,1,True,Flagged by Neither Model,Active Regular Customers,Recently active customers with regular but moderate purchasing behaviour.,Develop customer value,Cross-sell relevant products and encourage the next purchase through loyalty milestones.,Purchase frequency,High,K-Means K=5,GMM C5 Spherical
