CustomerID,Recency,Frequency,Monetary,AverageOrderValue,BasketSize,ProductDiversity,TotalQuantity,Cluster,Silhouette_Value,Segment_Name
13291,156,1,361.11,361.11,233.0,41,233,0,0.006864428447608837,Dormant Occasional Customers
13292,39,2,578.94,289.47,173.5,29,347,1,0.40909314193776675,Active Regular Customers
13294,190,2,873.74,436.87,226.5,48,453,4,0.07514502458718282,High-Value Large-Order Buyers
13295,360,1,201.2,201.2,82.0,10,82,0,0.4168172762149669,Dormant Occasional Customers
13296,137,1,87.4,87.4,78.0,5,78,3,0.26728286838156634,Low-Value Infrequent Customers
13297,8,4,2089.85,522.46,240.75,52,963,2,0.08441097394527049,High-Value Loyal Customers
13298,1,1,360.0,360.0,96.0,2,96,1,0.18542885446637025,Active Regular Customers
13299,268,1,142.5,142.5,30.0,5,30,3,0.15084755261115507,Low-Value Infrequent Customers
13300,169,1,371.89,371.89,203.0,20,203,0,0.15376152511457364,Dormant Occasional Customers
13301,104,4,618.09,154.52,86.25,75,345,1,0.3689541358036709,Active Regular Customers
13302,155,1,63.75,63.75,5.0,1,5,3,0.36337682831688306,Low-Value Infrequent Customers
13304,351,1,300.42,300.42,238.0,21,238,0,0.4887718751521271,Dormant Occasional Customers
13305,4,10,2000.86,200.09,123.2,50,1232,2,0.15511590469040717,High-Value Loyal Customers
13307,120,1,15.0,15.0,4.0,1,4,3,0.32857846587150114,Low-Value Infrequent Customers
13308,23,3,1385.51,461.84,281.0,49,843,4,0.12130253371265029,High-Value Large-Order Buyers
13309,7,5,1456.79,291.36,308.8,82,1544,2,0.2771006873267578,High-Value Loyal Customers
13310,28,3,1132.03,377.34,195.67,65,587,1,0.12101208272696648,Active Regular Customers
13311,4,2,598.57,299.29,152.5,25,305,1,0.427867024213719,Active Regular Customers
13313,22,5,1555.3200000000002,311.06,170.2,47,851,2,0.02184678891504734,High-Value Loyal Customers
13314,2,3,775.94,258.65,186.67,55,560,1,0.3246338013168591,Active Regular Customers
13316,37,4,5732.93,1433.23,1377.0,66,5508,4,0.07907509487282932,High-Value Large-Order Buyers
13317,66,6,2273.68,378.95,172.5,100,1035,2,0.32852387508637876,High-Value Loyal Customers
13318,1,3,640.76,213.59,101.33,14,304,1,0.4971054453423651,Active Regular Customers
13319,5,26,10845.55,417.14,181.69,209,4724,2,0.4643768757752934,High-Value Loyal Customers
13320,78,4,1532.2,383.05,271.5,77,1086,2,0.06004924112956793,High-Value Loyal Customers
13321,72,2,567.36,283.68,186.0,10,372,1,0.33285115146386485,Active Regular Customers
13322,17,1,199.48,199.48,117.0,25,117,1,0.3977136767007479,Active Regular Customers
13323,3,5,787.85,157.57,35.0,6,175,1,0.13845856957455427,Active Regular Customers
13324,36,10,7121.95,712.2,520.5,25,5205,2,0.17326243890207796,High-Value Loyal Customers
13325,82,1,675.3,675.3,240.0,12,240,4,0.07675182685033964,High-Value Large-Order Buyers
13327,39,8,3627.77,453.47,200.0,74,1600,2,0.41235474159860497,High-Value Loyal Customers
13328,316,1,1308.48,1308.48,680.0,17,680,4,0.1457723305992588,High-Value Large-Order Buyers
13329,32,2,789.0,394.5,231.5,16,463,1,0.14168644811140998,Active Regular Customers
13330,93,3,1140.93,380.31,250.33,37,751,4,0.05848175764692407,High-Value Large-Order Buyers
13332,14,1,350.90000000000003,350.9,179.0,21,179,1,0.3566946227363231,Active Regular Customers
13334,82,3,3502.32,1167.44,588.0,207,1764,4,0.09169062444519571,High-Value Large-Order Buyers
13336,77,1,795.12,795.12,559.0,51,559,4,0.4082848010411268,High-Value Large-Order Buyers
13338,158,1,487.02,487.02,256.0,19,256,4,-0.04172654775151886,High-Value Large-Order Buyers
13339,201,1,860.12,860.12,326.0,54,326,4,0.23721185506950965,High-Value Large-Order Buyers
13340,45,7,10736.48,1533.78,824.29,128,5770,2,0.09320396870831348,High-Value Loyal Customers
13341,261,1,775.85,775.85,301.0,42,301,4,-0.0015442662661699774,High-Value Large-Order Buyers
13343,178,1,353.43,353.43,135.0,19,135,0,0.23214504430686186,Dormant Occasional Customers
13344,68,3,2511.69,837.23,317.33,115,952,4,0.11202938138898895,High-Value Large-Order Buyers
13345,288,1,389.5,389.5,141.0,20,141,0,0.4898806737885821,Dormant Occasional Customers
13347,70,1,341.36,341.36,205.0,8,205,1,0.21848021495734724,Active Regular Customers
13348,64,1,233.76,233.76,136.0,14,136,1,0.28540558693008483,Active Regular Customers
13349,11,1,247.32,247.32,225.0,16,225,1,0.38392583860907636,Active Regular Customers
13350,16,2,979.12,489.56,143.5,36,287,1,0.20316546888658737,Active Regular Customers
13351,66,1,373.94,373.94,117.0,16,117,1,0.27179278821950204,Active Regular Customers
13352,60,1,397.98,397.98,321.0,24,321,4,-0.061665319881851255,High-Value Large-Order Buyers
13354,71,1,743.53,743.53,604.0,51,604,4,0.40204320463776294,High-Value Large-Order Buyers
13355,122,1,674.7,674.7,314.0,32,314,4,0.2524640949463447,High-Value Large-Order Buyers
13356,80,1,768.24,768.24,325.0,42,325,4,0.2971230204793366,High-Value Large-Order Buyers
13357,257,1,609.4,609.4,321.0,85,321,4,-0.0014199533349662625,High-Value Large-Order Buyers
13358,269,1,439.03,439.03,285.0,29,285,0,0.3141770205318692,Dormant Occasional Customers
13359,64,1,439.56,439.56,161.0,23,161,1,0.2765297988562659,Active Regular Customers
13362,9,4,3090.74,772.68,345.5,128,1382,2,0.12515458838099006,High-Value Loyal Customers
13363,18,2,992.5,496.25,355.0,47,710,4,0.23540094597677816,High-Value Large-Order Buyers
13364,71,1,134.96,134.96,71.0,10,71,3,0.14508473053629603,Low-Value Infrequent Customers
13365,34,2,2225.37,1112.68,623.5,122,1247,4,0.22398762471349226,High-Value Large-Order Buyers
13366,50,1,56.16,56.16,144.0,1,144,3,0.19430361804834914,Low-Value Infrequent Customers
13368,257,2,623.4,311.7,163.5,29,327,0,0.3508809832895456,Dormant Occasional Customers
13369,366,1,308.28000000000003,308.28,149.0,14,149,0,0.5239113786115562,Dormant Occasional Customers
13370,372,1,754.87,754.87,343.0,39,343,0,0.1695242869017105,Dormant Occasional Customers
13372,90,1,378.64,378.64,159.0,23,159,1,0.24410617761044,Active Regular Customers
13373,61,3,3312.25,1104.08,550.33,135,1651,4,0.1181344740584118,High-Value Large-Order Buyers
13375,89,1,778.65,778.65,442.0,37,442,4,0.37335253376705996,High-Value Large-Order Buyers
13376,99,3,1019.76,339.92,164.33,45,493,1,0.21644654693226228,Active Regular Customers
13379,26,3,572.56,190.85,200.33,85,601,1,0.32476364630368654,Active Regular Customers
13381,32,6,3639.31,606.55,338.17,77,2029,2,0.25998629384923316,High-Value Loyal Customers
13382,281,1,222.99,222.99,131.0,15,131,0,0.5200596225453952,Dormant Occasional Customers
13384,31,7,4151.93,593.13,346.0,123,2422,2,0.3504443901424667,High-Value Loyal Customers
13385,330,1,534.57,534.57,281.0,35,281,0,0.3009229729710718,Dormant Occasional Customers
13388,131,2,677.1,338.55,141.0,35,282,1,0.2240622955564451,Active Regular Customers
13389,11,3,797.96,265.99,143.0,50,429,1,0.4082815049815195,Active Regular Customers
13390,75,1,544.08,544.08,224.0,13,224,4,-0.05796007744722424,High-Value Large-Order Buyers
13391,204,1,59.8,59.8,4.0,1,4,3,0.33727213626940844,Low-Value Infrequent Customers
13394,2,8,2520.02,315.0,299.0,124,2392,2,0.45316840308789025,High-Value Loyal Customers
13395,185,1,307.72,307.72,336.0,21,336,0,0.16705887908846473,Dormant Occasional Customers
13396,29,2,1360.99,680.5,300.0,42,600,4,0.30096637828521733,High-Value Large-Order Buyers
13397,73,5,1544.13,308.83,86.0,28,430,1,0.29231991400422613,Active Regular Customers
13398,192,1,457.34,457.34,281.0,26,281,0,0.11925865129373202,Dormant Occasional Customers
13402,127,2,621.23,310.62,239.5,32,479,1,0.14435293589598105,Active Regular Customers
13403,18,1,75.0,75.0,44.0,3,44,3,0.3596279063868562,Low-Value Infrequent Customers
13404,1,2,252.49,126.24,55.5,11,111,3,-0.07309058142540628,Low-Value Infrequent Customers
13405,74,3,572.451,190.82,55.0,25,165,1,0.35852000993365124,Active Regular Customers
13408,2,62,28117.04,453.5,261.81,234,16232,2,0.3597288457803506,High-Value Loyal Customers
13410,24,5,1003.06,200.61,103.6,15,518,1,0.3973215284929139,Active Regular Customers
13411,107,1,213.55,213.55,72.0,17,72,1,0.07090496298713204,Active Regular Customers
13414,134,3,1390.5,463.5,524.67,23,1574,4,0.29589013783901225,High-Value Large-Order Buyers
13416,44,2,712.5,356.25,71.0,11,142,1,0.32943113785349176,Active Regular Customers
13417,5,2,640.83,320.42,81.0,26,162,1,0.46725483691700487,Active Regular Customers
13418,12,18,6127.43,340.41,217.67,223,3918,2,0.5000617341613962,High-Value Loyal Customers
13419,64,1,221.06,221.06,275.0,16,275,1,0.2866149664824454,Active Regular Customers
13420,150,2,159.85,79.92,50.5,8,101,3,0.2912152189986042,Low-Value Infrequent Customers
13421,40,2,1833.71,916.86,564.0,88,1128,4,0.2766896792378138,High-Value Large-Order Buyers
13422,64,1,2626.3,2626.3,1326.0,127,1326,4,0.2497837872838868,High-Value Large-Order Buyers
13425,108,3,1624.21,541.4,374.33,66,1123,4,0.2303403686276054,High-Value Large-Order Buyers
13426,1,10,3641.32,364.13,224.5,103,2245,2,0.5002011162581197,High-Value Loyal Customers
13427,19,3,582.6,194.2,181.67,25,545,1,0.4484990098219614,Active Regular Customers
13428,10,1,201.78,201.78,151.0,70,151,1,0.42086773654967724,Active Regular Customers
13429,11,4,1006.8,251.7,347.5,55,1390,2,0.05581806800155006,High-Value Loyal Customers
13430,19,2,679.45,339.72,375.5,48,751,4,0.046997886797706945,High-Value Large-Order Buyers
13431,67,2,1269.1,634.55,336.0,44,672,4,0.35269730447204856,High-Value Large-Order Buyers
13434,74,2,534.24,267.12,150.0,9,300,1,0.31965896922373205,Active Regular Customers
13435,5,7,3809.89,544.27,304.14,68,2129,2,0.3412541408117562,High-Value Loyal Customers
13436,2,1,196.89,196.89,76.0,12,76,1,0.17705600503708432,Active Regular Customers
13437,14,7,3408.06,486.87,183.29,143,1283,2,0.42877897714843116,High-Value Loyal Customers
13439,255,1,283.71,283.71,242.0,54,242,0,0.337981180342545,Dormant Occasional Customers
13441,92,1,296.64,296.64,204.0,13,204,1,0.19801210336792974,Active Regular Customers
13447,23,3,1129.14,376.38,194.67,55,584,1,0.13917765182145891,Active Regular Customers
13448,17,6,3534.69,589.12,274.67,137,1648,2,0.3493430316924307,High-Value Loyal Customers
13449,24,1,291.88,291.88,222.0,19,222,1,0.35754306689910303,Active Regular Customers
13450,27,6,2043.72,340.62,330.33,32,1982,2,0.18767689234220197,High-Value Loyal Customers
13451,26,5,2898.26,579.65,425.6,315,2128,2,0.26283319487958756,High-Value Loyal Customers
13452,259,2,590.0,295.0,1.0,1,2,3,0.1733498158350431,Low-Value Infrequent Customers
13453,166,2,356.98,178.49,67.0,16,134,0,0.10493940834638146,Dormant Occasional Customers
13455,25,2,1058.34,529.17,177.0,42,354,4,-0.05551389006864122,High-Value Large-Order Buyers
13456,18,6,1766.72,294.45,127.5,43,765,2,-0.008954660431102997,High-Value Loyal Customers
13458,7,14,9646.57,689.04,393.43,242,5508,2,0.38937602421757295,High-Value Loyal Customers
13460,29,2,183.44,91.72,143.0,16,286,1,0.2875178073926017,Active Regular Customers
13461,39,3,1445.0,481.67,390.0,14,1170,4,0.21743226030243337,High-Value Large-Order Buyers
13462,253,1,151.5,151.5,62.0,9,62,0,0.1504930273286428,Dormant Occasional Customers
13464,58,1,674.68,674.68,403.0,41,403,4,0.3099035419870097,High-Value Large-Order Buyers
13466,184,1,307.90000000000003,307.9,259.0,17,259,0,0.2137485177143947,Dormant Occasional Customers
13467,11,2,1071.91,535.96,290.0,89,580,4,0.1905295323964435,High-Value Large-Order Buyers
13468,2,37,5704.97,154.19,69.97,184,2589,2,0.3042646234537319,High-Value Loyal Customers
13470,99,2,165.0,82.5,50.0,7,100,3,0.30737680833513387,Low-Value Infrequent Customers
13471,1,4,2501.84,625.46,395.75,214,1583,2,0.19312899641823242,High-Value Loyal Customers
13473,61,2,422.64,211.32,133.0,21,266,1,0.45057400686673743,Active Regular Customers
13474,236,1,226.84,226.84,129.0,59,129,0,0.32491200084467314,Dormant Occasional Customers
13475,191,4,1431.78,357.94,253.0,64,1012,4,0.10624144920001236,High-Value Large-Order Buyers
13476,179,2,1238.47,619.24,208.5,56,417,4,0.20193000624195795,High-Value Large-Order Buyers
13477,38,6,1454.58,242.43,170.17,57,1021,2,0.060057274044350246,High-Value Loyal Customers
13479,201,2,300.95,150.48,67.0,14,134,0,0.22137535352058024,Dormant Occasional Customers
13481,46,5,1804.56,360.91,228.4,98,1142,2,0.2913861274631221,High-Value Loyal Customers
13482,232,1,184.64,184.64,116.0,11,116,0,0.420219349089659,Dormant Occasional Customers
13483,66,1,140.34,140.34,160.0,10,160,1,0.20088529580167133,Active Regular Customers
13484,241,1,313.8,313.8,44.0,8,44,0,0.2202125962311098,Dormant Occasional Customers
13485,233,1,454.24,454.24,277.0,23,277,0,0.2604377094308929,Dormant Occasional Customers
13486,78,3,1122.41,374.14,223.0,69,669,4,-0.0022290502395889,High-Value Large-Order Buyers
13487,58,3,575.4,191.8,88.33,26,265,1,0.4726879747459025,Active Regular Customers
13488,17,13,8968.31,689.87,347.54,271,4518,2,0.3977386832925047,High-Value Loyal Customers
13489,105,4,449.52,112.38,140.0,11,560,1,0.24518921859158072,Active Regular Customers
13491,52,10,1215.82,121.58,90.3,73,903,1,0.08666995261889647,Active Regular Customers
13492,136,3,1269.84,423.28,136.0,38,408,1,0.12741559168764624,Active Regular Customers
13493,275,2,618.63,309.32,190.0,6,380,0,0.38140059660831144,Dormant Occasional Customers
13494,312,1,316.26000000000005,316.26,162.0,18,162,0,0.5250005606085162,Dormant Occasional Customers
13495,8,5,2044.87,408.97,165.8,34,829,2,0.08144348215080388,High-Value Loyal Customers
13496,11,2,653.33,326.67,170.5,28,341,1,0.3676839005082068,Active Regular Customers
13497,283,2,348.05,174.02,81.5,19,163,0,0.44541130663532846,Dormant Occasional Customers
13499,18,5,1159.11,231.82,273.0,31,1365,1,0.028166647053500624,Active Regular Customers
13500,23,3,1166.77,388.92,203.0,60,609,1,0.09156133577502888,Active Regular Customers
13501,288,1,1340.32,1340.32,560.0,52,560,4,0.22006982035629766,High-Value Large-Order Buyers
13502,17,3,292.0,97.33,88.0,17,264,1,0.29639455049060875,Active Regular Customers
13503,71,1,216.85,216.85,248.0,17,248,1,0.27816766528340126,Active Regular Customers
13504,64,1,295.93,295.93,178.0,22,178,1,0.3416984417265611,Active Regular Customers
13505,73,4,4393.63,1098.41,621.5,182,2486,4,0.0010264199464863348,High-Value Large-Order Buyers
13506,316,2,458.52,229.26,162.0,26,324,0,0.4513816865804406,Dormant Occasional Customers
13507,3,4,2479.16,619.79,399.25,146,1597,2,0.16385963085169955,High-Value Loyal Customers
13508,244,1,110.97,110.97,24.0,12,24,3,0.24835035731713292,Low-Value Infrequent Customers
13509,9,7,979.72,139.96,158.0,27,1106,1,0.1932313175403155,Active Regular Customers
13510,1,4,1791.56,447.89,346.5,86,1386,2,0.1585021522309291,High-Value Loyal Customers
13512,261,1,251.21,251.21,143.0,15,143,0,0.49967997825507726,Dormant Occasional Customers
13513,127,1,205.1,205.1,109.0,10,109,0,0.044247674087042325,Dormant Occasional Customers
13514,74,1,152.20000000000002,152.2,40.0,4,40,3,0.3316292556567491,Low-Value Infrequent Customers
13515,73,4,891.12,222.78,170.25,50,681,1,0.3020196627829065,Active Regular Customers
13516,21,3,1389.41,463.14,328.33,43,985,4,0.1486869045468694,High-Value Large-Order Buyers
13517,60,3,2128.42,709.47,456.33,125,1369,4,0.10463492359284925,High-Value Large-Order Buyers
13518,86,1,627.16,627.16,382.0,36,382,4,0.2852033281471955,High-Value Large-Order Buyers
13519,78,1,122.75,122.75,23.0,8,23,3,0.3956051290557138,Low-Value Infrequent Customers
13520,59,6,3624.35,604.06,274.83,49,1649,2,0.17982623456528046,High-Value Loyal Customers
13521,1,3,1071.73,357.24,239.33,313,718,2,0.1574288002800459,High-Value Loyal Customers
13522,30,1,125.8,125.8,44.0,5,44,3,0.29972134320403276,Low-Value Infrequent Customers
13523,33,5,3964.88,792.98,350.4,157,1752,2,0.20424944796123023,High-Value Loyal Customers
13524,41,5,680.1800000000001,136.04,64.8,17,324,1,0.3864894099378645,Active Regular Customers
13525,15,2,628.78,314.39,197.0,5,394,1,0.2658450860571874,Active Regular Customers
13527,34,7,2242.36,320.34,240.43,153,1683,2,0.4414510890801085,High-Value Loyal Customers
13529,79,2,307.76,153.88,37.0,15,74,3,0.08055494522352372,Low-Value Infrequent Customers
13531,205,2,483.8,241.9,87.0,17,174,0,0.27250806754701273,Dormant Occasional Customers
13532,34,1,210.31,210.31,129.0,66,129,1,0.3928188005819656,Active Regular Customers
13533,183,3,269.09,89.7,67.33,61,202,1,0.011254368016892051,Active Regular Customers
13534,2,25,5870.08,234.8,118.44,119,2961,2,0.4195777824421557,High-Value Loyal Customers
13536,1,7,3444.39,492.06,303.71,91,2126,2,0.38921788636451204,High-Value Loyal Customers
13538,43,7,1280.85,182.98,25.0,10,175,1,0.15625412541736236,Active Regular Customers
13539,86,3,631.34,210.45,106.67,35,320,1,0.44242233177368134,Active Regular Customers
13544,40,2,276.06,138.03,56.0,76,112,1,0.3064351685717086,Active Regular Customers
13546,12,3,621.09,207.03,119.0,72,357,1,0.4427851060958699,Active Regular Customers
13548,96,2,678.16,339.08,218.0,114,436,1,0.10601024153318077,Active Regular Customers
13549,26,7,918.2,131.17,65.43,37,458,1,0.33597574065143987,Active Regular Customers
13551,319,1,91.8,91.8,12.0,4,12,3,0.2515672180017812,Low-Value Infrequent Customers
13552,66,12,3740.07,311.67,118.08,82,1417,2,0.3760898364848671,High-Value Loyal Customers
13555,74,4,4098.88,1024.72,659.0,128,2636,4,0.03593370062079762,High-Value Large-Order Buyers
13557,28,2,584.0600000000001,292.03,273.0,31,546,1,0.21971059100382379,Active Regular Customers
13558,6,4,594.52,148.63,84.5,123,338,1,0.34864453283033964,Active Regular Customers
13560,7,1,171.42000000000002,171.42,63.0,32,63,1,0.18424880567174828,Active Regular Customers
13561,216,1,141.86,141.86,83.0,14,83,0,0.19940322896286347,Dormant Occasional Customers
13562,82,3,1799.3300000000002,599.78,252.33,50,757,4,0.2148091271635347,High-Value Large-Order Buyers
13563,84,2,777.53,388.76,104.5,49,209,1,0.3450033870855383,Active Regular Customers
13564,144,3,1724.67,574.89,212.0,68,636,4,0.20163465005351414,High-Value Large-Order Buyers
13565,19,2,240.22,120.11,86.0,35,172,1,0.36019141950852396,Active Regular Customers
13566,41,2,856.84,428.42,283.5,134,567,4,0.10050416758996827,High-Value Large-Order Buyers
13568,173,1,187.05,187.05,66.0,41,66,0,0.14288498273839945,Dormant Occasional Customers
13569,17,2,338.62,169.31,78.0,73,156,1,0.45730608540627604,Active Regular Customers
13570,243,1,239.49,239.49,161.0,27,161,0,0.42993530483203096,Dormant Occasional Customers
13571,13,12,2088.94,174.08,146.42,157,1757,2,0.32559461103533194,High-Value Loyal Customers
13572,206,1,1384.25,1384.25,534.0,32,534,4,0.3450172608473579,High-Value Large-Order Buyers
13573,50,2,290.25,145.12,151.0,24,302,1,0.42951291075681897,Active Regular Customers
13575,23,5,732.07,146.41,89.8,41,449,1,0.41532672753063204,Active Regular Customers
13576,10,18,6717.34,373.19,147.0,78,2646,2,0.47785253308195436,High-Value Loyal Customers
13577,25,4,1687.6,421.9,197.75,61,791,2,0.12646988947702875,High-Value Loyal Customers
13579,15,2,467.04,233.52,88.0,19,176,1,0.47894631302794904,Active Regular Customers
13581,309,1,118.0,118.0,30.0,10,30,3,0.09130582545491092,Low-Value Infrequent Customers
13583,156,1,781.03,781.03,725.0,53,725,4,0.4098457032514292,High-Value Large-Order Buyers
13584,307,1,142.4,142.4,37.0,24,37,3,-0.09499054860998334,Low-Value Infrequent Customers
13587,64,1,712.4,712.4,180.0,8,180,4,-0.033011476263461875,High-Value Large-Order Buyers
13588,16,9,2478.95,275.44,289.56,131,2606,2,0.4628832998216092,High-Value Loyal Customers
13589,15,2,379.65,189.82,57.0,21,114,1,0.32426216910407285,Active Regular Customers
13590,11,6,1981.92,330.32,308.0,70,1848,2,0.33211240717821866,High-Value Loyal Customers
13591,65,3,1117.13,372.38,161.67,56,485,1,0.19641461907494465,Active Regular Customers
13592,36,4,247.96,61.99,21.0,15,84,3,0.22541375557317558,Low-Value Infrequent Customers
13593,108,5,2011.88,402.38,143.8,77,719,2,0.10613808815439983,High-Value Loyal Customers
13594,53,1,396.97,396.97,359.0,26,359,4,-0.010936783408257978,High-Value Large-Order Buyers
13596,6,2,664.11,332.06,192.0,133,384,1,0.21483387057532838,Active Regular Customers
13598,47,1,160.04,160.04,52.0,33,52,3,-0.045226249794488034,Low-Value Infrequent Customers
13599,1,21,5149.92,245.23,156.81,171,3293,2,0.4663523351816029,High-Value Loyal Customers
13600,312,1,219.52,219.52,324.0,19,324,0,0.4297456132316622,Dormant Occasional Customers
13601,45,2,693.32,346.66,274.0,90,548,4,-0.04641649694414399,High-Value Large-Order Buyers
13602,65,1,428.89,428.89,267.0,23,267,1,0.10168849364064593,Active Regular Customers
13603,26,1,164.34,164.34,164.0,27,164,1,0.3790960205185399,Active Regular Customers
13606,29,3,276.75,92.25,92.0,40,276,1,0.3612619349666294,Active Regular Customers
13607,40,1,675.51,675.51,288.0,93,288,4,0.18829984693091847,High-Value Large-Order Buyers
13610,12,7,1082.33,154.62,69.71,165,488,1,0.12205226639164964,Active Regular Customers
13611,89,3,1154.4,384.8,251.33,67,754,4,0.08936444363507996,High-Value Large-Order Buyers
13614,24,4,1585.46,396.36,141.0,171,564,2,0.1356542754863122,High-Value Loyal Customers
13615,319,1,417.69,417.69,189.0,23,189,0,0.47907325135768236,Dormant Occasional Customers
13617,40,3,544.18,181.39,100.0,31,300,1,0.5168452369126406,Active Regular Customers
13618,174,1,177.34,177.34,246.0,13,246,0,0.18140588823204168,Dormant Occasional Customers
13621,117,1,213.85,213.85,343.0,19,343,1,0.11314415624135704,Active Regular Customers
13623,31,5,727.74,145.55,57.2,75,286,1,0.38080725926726094,Active Regular Customers
13626,253,1,257.23,257.23,209.0,19,209,0,0.4469746767123461,Dormant Occasional Customers
13627,59,5,1638.47,327.69,253.8,84,1269,2,0.24741475946028985,High-Value Loyal Customers
13629,23,11,7792.36,708.4,397.45,28,4372,2,0.23620120235036823,High-Value Loyal Customers
13630,5,7,2031.78,290.25,198.71,51,1391,2,0.2805339126054346,High-Value Loyal Customers
13631,100,11,3070.42,279.13,42.45,6,467,1,0.1608782473498647,Active Regular Customers
13632,25,5,2118.93,423.79,206.2,121,1031,2,0.3261660158869717,High-Value Loyal Customers
13634,33,5,1547.36,309.47,140.0,156,700,2,0.1597676993430894,High-Value Loyal Customers
13635,68,1,1071.03,1071.03,677.0,62,677,4,0.41300376018542495,High-Value Large-Order Buyers
13636,37,5,949.12,189.82,118.4,57,592,1,0.3045358609448517,Active Regular Customers
13637,52,3,804.3,268.1,135.0,79,405,1,0.3674859709808544,Active Regular Customers
13638,16,1,122.64,122.64,93.0,8,93,3,0.013900188387539033,Low-Value Infrequent Customers
13639,74,1,1033.34,1033.34,800.0,39,800,4,0.42716072765769,High-Value Large-Order Buyers
13642,216,1,312.28,312.28,151.0,57,151,0,0.26582507464053345,Dormant Occasional Customers
13643,31,3,519.44,173.15,91.0,24,273,1,0.5024861233856599,Active Regular Customers
13644,16,4,2624.26,656.06,516.75,144,2067,2,0.11153312589308195,High-Value Loyal Customers
13645,120,1,252.1,252.1,158.0,5,158,0,0.030156630188483753,Dormant Occasional Customers
13647,10,4,1648.12,412.03,221.75,65,887,2,0.15285042685398317,High-Value Loyal Customers
13649,257,2,346.6,173.3,69.5,23,139,0,0.38514541231731486,Dormant Occasional Customers
13650,17,6,1836.34,306.06,153.67,79,922,2,0.21694528723160683,High-Value Loyal Customers
13651,35,2,94.2,47.1,16.5,6,33,3,0.3925468478023599,Low-Value Infrequent Customers
13652,46,3,1095.08,365.03,192.67,48,578,1,0.15298844926368868,Active Regular Customers
13654,43,6,2707.33,451.22,363.67,157,2182,2,0.33901582475237135,High-Value Loyal Customers
13655,114,2,932.97,466.48,302.5,52,605,4,0.22835044080470956,High-Value Large-Order Buyers
13656,165,2,379.65,189.82,245.0,49,490,1,0.08704495681694778,Active Regular Customers
13657,11,2,382.14,191.07,104.5,16,209,1,0.47814351264486443,Active Regular Customers
13658,10,5,2639.17,527.83,203.8,91,1019,2,0.2827101777662217,High-Value Loyal Customers
13659,206,2,1563.0,781.5,441.0,92,882,4,0.3186961846056428,High-Value Large-Order Buyers
13662,86,3,881.26,293.75,177.67,50,533,1,0.273575475771417,Active Regular Customers
13663,179,1,189.47,189.47,91.0,13,91,0,0.2615016182557184,Dormant Occasional Customers
13666,60,3,84.65,28.22,13.67,12,41,3,0.34902859077223464,Low-Value Infrequent Customers
13667,149,1,299.05,299.05,149.0,82,149,1,0.06163709908524199,Active Regular Customers
13668,3,21,6309.83,300.47,177.24,284,3722,2,0.4902183482370328,High-Value Loyal Customers
13669,51,2,218.55,109.28,118.5,9,237,1,0.2158623350925953,Active Regular Customers
13670,75,1,349.7,349.7,282.0,25,282,1,0.17627664628751266,Active Regular Customers
13672,301,2,186.39,93.2,28.5,4,57,3,0.14377427630814843,Low-Value Infrequent Customers
13673,19,2,387.44,193.72,57.0,47,114,1,0.3947205800334226,Active Regular Customers
13675,151,2,486.8200000000001,243.41,165.0,25,330,1,0.09852253431770325,Active Regular Customers
13678,152,1,232.6,232.6,924.0,16,924,4,0.07719769537555465,High-Value Large-Order Buyers
13680,1,4,3719.12,929.78,483.5,164,1934,2,0.09819619534900276,High-Value Loyal Customers
13681,18,4,827.83,206.96,90.0,37,360,1,0.45793621084173824,Active Regular Customers
13682,187,1,59.5,59.5,10.0,3,10,3,0.38962998433846724,Low-Value Infrequent Customers
13684,286,1,65.13,65.13,38.0,29,38,3,0.13029383392989682,Low-Value Infrequent Customers
13685,3,7,3119.44,445.63,722.29,29,5056,2,0.13118967582291816,High-Value Loyal Customers
13686,183,1,72.0,72.0,70.0,8,70,3,0.23685715764134907,Low-Value Infrequent Customers
13689,63,1,910.0,910.0,512.0,6,512,4,0.2765904508974361,High-Value Large-Order Buyers
13690,59,1,172.25,172.25,67.0,9,67,3,0.06035447422679437,Low-Value Infrequent Customers
13692,25,3,1488.32,496.11,408.67,48,1226,4,0.16057294560095808,High-Value Large-Order Buyers
13694,4,50,65039.62,1300.79,1266.24,366,63312,2,0.20786726503241526,High-Value Loyal Customers
13695,31,15,2504.13,166.94,106.87,46,1603,2,0.18557658557471587,High-Value Loyal Customers
13697,39,1,151.3,151.3,177.0,12,177,1,0.2919683917729649,Active Regular Customers
13699,155,1,308.58000000000004,308.58,66.0,14,66,0,0.1493818414209648,Dormant Occasional Customers
13700,26,10,2248.63,224.86,228.1,139,2281,2,0.42706522352494697,High-Value Loyal Customers
13703,318,1,99.5,99.5,10.0,1,10,3,0.2518625771228179,Low-Value Infrequent Customers
13704,5,9,2308.06,256.45,170.11,111,1531,2,0.39808970802816,High-Value Loyal Customers
13705,8,3,711.86,237.29,121.0,25,363,1,0.4972442220788136,Active Regular Customers
13706,303,1,330.79,330.79,189.0,20,189,0,0.5048433119635346,Dormant Occasional Customers
13707,267,2,806.41,403.2,175.5,48,351,0,0.2795625096216179,Dormant Occasional Customers
13708,271,1,285.33,285.33,301.0,49,301,0,0.3458555997875591,Dormant Occasional Customers
13709,4,13,6307.650000000001,485.2,269.85,244,3508,2,0.47464706332840534,High-Value Loyal Customers
